"pval";"q2";"q1";"q3";"q1_90";"q3_90";"With_cover";"Grazing_intensity";"ID_grazing";"Stat";"Driver"
"120";0;0.0975935551354353;0.0487649861193836;0.150529987849495;0.0544829991360945;0.144930939413905;FALSE;"all";"Goat";"flow_length";"Herbivores"
"121";0.044;0.0793584675112387;0.00391899758193691;0.159157797961176;0.0154319464515109;0.143029256772236;FALSE;"all";"Horse";"flow_length";"Herbivores"
"122";0;0.161476015450799;0.116210317360046;0.207502074578302;0.121763424425532;0.201002683114228;FALSE;"all";"Sheep";"flow_length";"Herbivores"
"123";0.012;0.0744864407765467;0.0218185132160305;0.131729425962282;0.0285212906439711;0.124183848129609;FALSE;"all";"1";"mean_psd";"Grazing"
"124";0.008;0.0715271099805933;0.019356805589119;0.127092798815334;0.0260397945236734;0.117379149257096;FALSE;"all";"2";"mean_psd";"Grazing"
"125";0.096;0.0448632435536284;-0.00611652836636986;0.0968732193350377;0.00134981359103063;0.0897165327100008;FALSE;"all";"3";"mean_psd";"Grazing"
"126";0.018;-0.0228017125998101;-0.0438789373283164;-0.00479958372970038;-0.0391676717984502;-0.00693413961174876;FALSE;"all";"all";"mean_psd";"Aridity"
"127";0;0.32075633011118;0.302423312670386;0.337858254068354;0.305910400935119;0.335348997515703;FALSE;"all";"all";"mean_psd";"MAT"
"128";0.158;-0.0442917638615724;-0.100996998782091;0.022174625024145;-0.0911812022154591;0.00838646771450107;FALSE;"all";"Goat";"mean_psd";"Herbivores"
"129";0.004;-0.134328263829476;-0.215922127079185;-0.0578239972056454;-0.202004720279136;-0.0680380219400244;FALSE;"all";"Horse";"mean_psd";"Herbivores"
"130";0.03;0.0479842554449373;0.00590140352637557;0.0976478585835261;0.0124539441838783;0.0894140624371271;FALSE;"all";"Sheep";"mean_psd";"Herbivores"
"131";0;0.0348689944064228;0.0155943367247631;0.0541891539653483;0.018509293917849;0.0500507664532269;FALSE;"all";"1";"moran_I";"Grazing"
"132";0;0.0298035167230965;0.0112900738016531;0.0485472553062743;0.0135194081776057;0.0454769216128707;FALSE;"all";"2";"moran_I";"Grazing"
"133";0;0.0310230309287287;0.0110915878644394;0.0515188891716008;0.0141644077973123;0.047601470432987;FALSE;"all";"3";"moran_I";"Grazing"
"134";0;-0.0282999676703976;-0.0334464479314771;-0.0233751093114888;-0.0325109278754786;-0.0242242116740521;FALSE;"all";"all";"moran_I";"Aridity"
"135";0;0.0232216300593588;0.0168758547579326;0.0291522374724123;0.0178143928423449;0.0281528422375638;FALSE;"all";"all";"moran_I";"MAT"
"136";0.116;0.0125172161134687;-0.00321997473175906;0.026667234823549;-0.000448985685966375;0.0251992489858588;FALSE;"all";"Goat";"moran_I";"Herbivores"
"137";0.014;-0.0250556599852254;-0.0463197164565471;-0.00532029630476749;-0.042667885071493;-0.0078950369531464;FALSE;"all";"Horse";"moran_I";"Herbivores"
"138";0;0.0328317689485845;0.0179844923060781;0.0462380776433436;0.0199322282602148;0.0438791679025037;FALSE;"all";"Sheep";"moran_I";"Herbivores"
"139";0.01;0.113849467619696;0.0369291693009551;0.19044746019189;0.0501519899940976;0.177766122240911;FALSE;"all";"1";"Struct1";"Grazing"
"140";0.016;0.106404953648979;0.0181289841875261;0.185613443929049;0.0307635125905097;0.173940407024757;FALSE;"all";"2";"Struct1";"Grazing"
"141";0.094;0.0738121239577441;-0.0138828986032014;0.155589186922638;0.00105518792642609;0.143862176192292;FALSE;"all";"3";"Struct1";"Grazing"
"142";0;-0.0953839991067508;-0.118270693465621;-0.0715461644523894;-0.114653834036541;-0.0764979330515964;FALSE;"all";"all";"Struct1";"Aridity"
"143";0;0.226002160834988;0.20006652751691;0.251284537419655;0.204914640881253;0.246972434296773;FALSE;"all";"all";"Struct1";"MAT"
"144";0.858;0.00611468972448742;-0.0688963105242308;0.073546196256807;-0.0564328175070707;0.0642227609095098;FALSE;"all";"Goat";"Struct1";"Herbivores"
"145";0;-0.224067796303137;-0.312942169727528;-0.12802935517207;-0.296524590175045;-0.149480629199738;FALSE;"all";"Horse";"Struct1";"Herbivores"
"146";0;0.122453947351143;0.0633812696516485;0.184387611016927;0.0721988052726599;0.173546909090811;FALSE;"all";"Sheep";"Struct1";"Herbivores"
"147";0.016;-0.108967398110363;-0.191622282818255;-0.028152359667445;-0.179084521664105;-0.0389780866815584;FALSE;"all";"1";"Struct2";"Grazing"
"148";0.046;-0.0982916350092181;-0.184985745869455;-0.00244695431138474;-0.166632212655702;-0.0220234595501545;FALSE;"all";"2";"Struct2";"Grazing"
"149";0;-0.168343161133346;-0.252610216882655;-0.0722843120523534;-0.239406822179692;-0.0861055435737867;FALSE;"all";"3";"Struct2";"Grazing"
"150";0;-0.116102877277143;-0.140512950445302;-0.0906721217434991;-0.137602558710142;-0.0947579695373616;FALSE;"all";"all";"Struct2";"Aridity"
"151";0;-0.152551286936683;-0.178437160965742;-0.126509822484355;-0.174231569464563;-0.131541309378124;FALSE;"all";"all";"Struct2";"MAT"
"152";0;0.196166949311234;0.115213545449584;0.281504829983911;0.127244717736802;0.271090257053337;FALSE;"all";"Goat";"Struct2";"Herbivores"
"153";0;0.133955093015261;0.0555490069719377;0.208408863639236;0.0673031218379405;0.194871898200046;FALSE;"all";"Horse";"Struct2";"Herbivores"
"154";0;0.165222359831786;0.0979793174417852;0.22818630943991;0.10587766908538;0.21714859273545;FALSE;"all";"Sheep";"Struct2";"Herbivores"
