"g0";"b";"Branch";"Cover"
"8107";0.140816326530612;0.938775510204082;"Degradation";0.851
"9107";0.140816326530612;0.918367346938775;"Restoration";0.845
"1023";0.140816326530612;0.918367346938775;"Degradation";0.845
"1127";0.140816326530612;0.897959183673469;"Restoration";0.839
"1225";0.140816326530612;0.897959183673469;"Degradation";0.839
"1323";0.140816326530612;0.877551020408163;"Restoration";0.832
"1423";0.140816326530612;0.877551020408163;"Degradation";0.832
"1523";0.140816326530612;0.857142857142857;"Restoration";0.825
"1623";0.140816326530612;0.857142857142857;"Degradation";0.825
"1723";0.140816326530612;0.836734693877551;"Restoration";0.817
"1823";0.140816326530612;0.836734693877551;"Degradation";0.817
"1923";0.140816326530612;0.816326530612245;"Restoration";0.808
"2023";0.140816326530612;0.816326530612245;"Degradation";0.808
"2127";0.140816326530612;0.795918367346939;"Restoration";0.799
"2225";0.140816326530612;0.795918367346939;"Degradation";0.799
"2323";0.140816326530612;0.775510204081633;"Restoration";0.788
"2423";0.140816326530612;0.775510204081633;"Degradation";0.788
"2523";0.140816326530612;0.755102040816326;"Restoration";0.777
"2623";0.140816326530612;0.755102040816326;"Degradation";0.777
"2723";0.140816326530612;0.73469387755102;"Restoration";0.764
"2823";0.140816326530612;0.73469387755102;"Degradation";0.764
"2923";0.140816326530612;0.714285714285714;"Restoration";0.75
"3023";0.140816326530612;0.714285714285714;"Degradation";0.75
"3127";0.140816326530612;0.693877551020408;"Restoration";0.735
"3225";0.140816326530612;0.693877551020408;"Degradation";0.735
"3323";0.140816326530612;0.673469387755102;"Restoration";0.718
"3423";0.140816326530612;0.673469387755102;"Degradation";0.718
"3523";0.140816326530612;0.653061224489796;"Restoration";0.698
"3623";0.140816326530612;0.653061224489796;"Degradation";0.698
"3723";0.140816326530612;0.63265306122449;"Restoration";0.677
"3823";0.140816326530612;0.63265306122449;"Degradation";0.677
"3923";0.140816326530612;0.612244897959184;"Restoration";0.653
"4023";0.140816326530612;0.612244897959184;"Degradation";0.653
"4127";0.140816326530612;0.591836734693878;"Restoration";0.625
"4225";0.140816326530612;0.591836734693878;"Degradation";0.625
"4323";0.140816326530612;0.571428571428571;"Restoration";0.594
"4423";0.140816326530612;0.571428571428571;"Degradation";0.594
"4523";0.140816326530612;0.551020408163265;"Restoration";0
"4623";0.140816326530612;0.551020408163265;"Degradation";0.557
"4723";0.140816326530612;0.530612244897959;"Restoration";0
"4823";0.140816326530612;0.530612244897959;"Degradation";0.514
"4923";0.140816326530612;0.510204081632653;"Restoration";0
"5023";0.140816326530612;0.510204081632653;"Degradation";0.462
"5127";0.140816326530612;0.489795918367347;"Restoration";0
"5225";0.140816326530612;0.489795918367347;"Degradation";0.393
"5323";0.140816326530612;0.469387755102041;"Restoration";0
"5423";0.140816326530612;0.469387755102041;"Degradation";0.215
"5523";0.140816326530612;0.448979591836735;"Restoration";0
"5623";0.140816326530612;0.448979591836735;"Degradation";0
"5723";0.140816326530612;0.428571428571429;"Restoration";0
"5823";0.285714285714286;0;"Degradation";0
"5923";0.140816326530612;0.408163265306122;"Restoration";0
"6023";0.295918367346939;0;"Degradation";0
"6127";0.140816326530612;0.387755102040816;"Restoration";0
"6225";0.306122448979592;0;"Degradation";0
"6323";0.140816326530612;0.36734693877551;"Restoration";0
"6423";0.316326530612245;0;"Degradation";0
"6523";0.140816326530612;0.346938775510204;"Restoration";0
"6623";0.326530612244898;0;"Degradation";0
"6723";0.140816326530612;0.326530612244898;"Restoration";0
"6823";0.336734693877551;0;"Degradation";0
"6923";0.140816326530612;0.306122448979592;"Restoration";0
"7023";0.346938775510204;0;"Degradation";0
"7127";0.140816326530612;0.285714285714286;"Restoration";0
"7225";0.357142857142857;0;"Degradation";0
"7323";0.140816326530612;0.26530612244898;"Restoration";0
"7423";0.36734693877551;0;"Degradation";0
"7523";0.140816326530612;0.244897959183673;"Restoration";0
"7623";0.377551020408163;0;"Degradation";0
"7723";0.140816326530612;0.224489795918367;"Restoration";0
"7823";0.387755102040816;0;"Degradation";0
"7923";0.140816326530612;0.204081632653061;"Restoration";0
"8023";0.397959183673469;0;"Degradation";0
"8127";0.140816326530612;0.183673469387755;"Restoration";0
"8225";0.408163265306122;0;"Degradation";0
"8323";0.140816326530612;0.163265306122449;"Restoration";0
"8423";0.418367346938775;0;"Degradation";0
"8523";0.140816326530612;0.142857142857143;"Restoration";0
"8623";0.428571428571429;0;"Degradation";0
"8723";0.140816326530612;0.122448979591837;"Restoration";0
"8823";0.438775510204082;0;"Degradation";0
"8923";0.140816326530612;0.102040816326531;"Restoration";0
"9023";0.448979591836735;0;"Degradation";0
"9127";0.140816326530612;0.0816326530612245;"Restoration";0
"9225";0.459183673469388;0;"Degradation";0
"9323";0.140816326530612;0.0612244897959184;"Restoration";0
"9423";0.469387755102041;0;"Degradation";0
"9523";0.140816326530612;0.0408163265306122;"Restoration";0
"9623";0.479591836734694;0;"Degradation";0
"9723";0.140816326530612;0.0204081632653061;"Restoration";0
"9823";0.489795918367347;0;"Degradation";0
"9923";0.140816326530612;0;"Restoration";0
"10023";0.5;0;"Degradation";0
"1108";0.146938775510204;1;"Restoration";0.873
"2108";0.146938775510204;1;"Degradation";0.873
"3108";0.146938775510204;0.979591836734694;"Restoration";0.868
"4108";0.146938775510204;0.979591836734694;"Degradation";0.868
"5108";0.146938775510204;0.959183673469388;"Restoration";0.863
"6108";0.146938775510204;0.959183673469388;"Degradation";0.863
"7108";0.146938775510204;0.938775510204082;"Restoration";0.858
"8108";0.146938775510204;0.938775510204082;"Degradation";0.858
"9108";0.146938775510204;0.918367346938775;"Restoration";0.852
"1024";0.146938775510204;0.918367346938775;"Degradation";0.852
"1128";0.146938775510204;0.897959183673469;"Restoration";0.846
"1226";0.146938775510204;0.897959183673469;"Degradation";0.846
"1324";0.146938775510204;0.877551020408163;"Restoration";0.839
"1424";0.146938775510204;0.877551020408163;"Degradation";0.839
"1524";0.146938775510204;0.857142857142857;"Restoration";0.832
"1624";0.146938775510204;0.857142857142857;"Degradation";0.832
"1724";0.146938775510204;0.836734693877551;"Restoration";0.824
"1824";0.146938775510204;0.836734693877551;"Degradation";0.824
"1924";0.146938775510204;0.816326530612245;"Restoration";0.816
"2024";0.146938775510204;0.816326530612245;"Degradation";0.816
"2128";0.146938775510204;0.795918367346939;"Restoration";0.806
"2226";0.146938775510204;0.795918367346939;"Degradation";0.806
"2324";0.146938775510204;0.775510204081633;"Restoration";0.796
"2424";0.146938775510204;0.775510204081633;"Degradation";0.796
"2524";0.146938775510204;0.755102040816326;"Restoration";0.785
"2624";0.146938775510204;0.755102040816326;"Degradation";0.785
"2724";0.146938775510204;0.73469387755102;"Restoration";0.772
"2824";0.146938775510204;0.73469387755102;"Degradation";0.772
"2924";0.146938775510204;0.714285714285714;"Restoration";0.759
"3024";0.146938775510204;0.714285714285714;"Degradation";0.759
"3128";0.146938775510204;0.693877551020408;"Restoration";0.743
"3226";0.146938775510204;0.693877551020408;"Degradation";0.743
"3324";0.146938775510204;0.673469387755102;"Restoration";0.726
"3424";0.146938775510204;0.673469387755102;"Degradation";0.726
"3524";0.146938775510204;0.653061224489796;"Restoration";0.707
"3624";0.146938775510204;0.653061224489796;"Degradation";0.707
"3724";0.146938775510204;0.63265306122449;"Restoration";0.686
"3824";0.146938775510204;0.63265306122449;"Degradation";0.686
"3924";0.146938775510204;0.612244897959184;"Restoration";0.661
"4024";0.146938775510204;0.612244897959184;"Degradation";0.661
"4128";0.146938775510204;0.591836734693878;"Restoration";0.634
"4226";0.146938775510204;0.591836734693878;"Degradation";0.634
"4324";0.146938775510204;0.571428571428571;"Restoration";0.602
"4424";0.146938775510204;0.571428571428571;"Degradation";0.602
"4524";0.146938775510204;0.551020408163265;"Restoration";0
"4624";0.146938775510204;0.551020408163265;"Degradation";0.565
"4724";0.146938775510204;0.530612244897959;"Restoration";0
"4824";0.146938775510204;0.530612244897959;"Degradation";0.522
"4924";0.146938775510204;0.510204081632653;"Restoration";0
"5024";0.146938775510204;0.510204081632653;"Degradation";0.469
"5128";0.146938775510204;0.489795918367347;"Restoration";0
"5226";0.146938775510204;0.489795918367347;"Degradation";0.4
"5324";0.146938775510204;0.469387755102041;"Restoration";0
"5424";0.146938775510204;0.469387755102041;"Degradation";0.224
"5524";0.146938775510204;0.448979591836735;"Restoration";0
"5624";0.146938775510204;0.448979591836735;"Degradation";0
"5724";0.146938775510204;0.428571428571429;"Restoration";0
"5824";0.285714285714286;0;"Degradation";0
"5924";0.146938775510204;0.408163265306122;"Restoration";0
"6024";0.295918367346939;0;"Degradation";0
"6128";0.146938775510204;0.387755102040816;"Restoration";0
"6226";0.306122448979592;0;"Degradation";0
"6324";0.146938775510204;0.36734693877551;"Restoration";0
"6424";0.316326530612245;0;"Degradation";0
"6524";0.146938775510204;0.346938775510204;"Restoration";0
"6624";0.326530612244898;0;"Degradation";0
"6724";0.146938775510204;0.326530612244898;"Restoration";0
"6824";0.336734693877551;0;"Degradation";0
"6924";0.146938775510204;0.306122448979592;"Restoration";0
"7024";0.346938775510204;0;"Degradation";0
"7128";0.146938775510204;0.285714285714286;"Restoration";0
"7226";0.357142857142857;0;"Degradation";0
"7324";0.146938775510204;0.26530612244898;"Restoration";0
"7424";0.36734693877551;0;"Degradation";0
"7524";0.146938775510204;0.244897959183673;"Restoration";0
"7624";0.377551020408163;0;"Degradation";0
"7724";0.146938775510204;0.224489795918367;"Restoration";0
"7824";0.387755102040816;0;"Degradation";0
"7924";0.146938775510204;0.204081632653061;"Restoration";0
"8024";0.397959183673469;0;"Degradation";0
"8128";0.146938775510204;0.183673469387755;"Restoration";0
"8226";0.408163265306122;0;"Degradation";0
"8324";0.146938775510204;0.163265306122449;"Restoration";0
"8424";0.418367346938775;0;"Degradation";0
"8524";0.146938775510204;0.142857142857143;"Restoration";0
"8624";0.428571428571429;0;"Degradation";0
"8724";0.146938775510204;0.122448979591837;"Restoration";0
"8824";0.438775510204082;0;"Degradation";0
"8924";0.146938775510204;0.102040816326531;"Restoration";0
"9024";0.448979591836735;0;"Degradation";0
"9128";0.146938775510204;0.0816326530612245;"Restoration";0
"9226";0.459183673469388;0;"Degradation";0
"9324";0.146938775510204;0.0612244897959184;"Restoration";0
"9424";0.469387755102041;0;"Degradation";0
"9524";0.146938775510204;0.0408163265306122;"Restoration";0
"9624";0.479591836734694;0;"Degradation";0
"9724";0.146938775510204;0.0204081632653061;"Restoration";0
"9824";0.489795918367347;0;"Degradation";0
"9924";0.146938775510204;0;"Restoration";0
"10024";0.5;0;"Degradation";0
"1109";0.153061224489796;1;"Restoration";0.879
"2109";0.153061224489796;1;"Degradation";0.879
"3109";0.153061224489796;0.979591836734694;"Restoration";0.875
"4109";0.153061224489796;0.979591836734694;"Degradation";0.875
"5109";0.153061224489796;0.959183673469388;"Restoration";0.87
"6109";0.153061224489796;0.959183673469388;"Degradation";0.87
"7109";0.153061224489796;0.938775510204082;"Restoration";0.865
"8109";0.153061224489796;0.938775510204082;"Degradation";0.865
"9109";0.153061224489796;0.918367346938775;"Restoration";0.859
"1025";0.153061224489796;0.918367346938775;"Degradation";0.859
"1129";0.153061224489796;0.897959183673469;"Restoration";0.853
"1227";0.153061224489796;0.897959183673469;"Degradation";0.853
"1325";0.153061224489796;0.877551020408163;"Restoration";0.846
"1425";0.153061224489796;0.877551020408163;"Degradation";0.846
"1525";0.153061224489796;0.857142857142857;"Restoration";0.839
"1625";0.153061224489796;0.857142857142857;"Degradation";0.839
"1725";0.153061224489796;0.836734693877551;"Restoration";0.832
"1825";0.153061224489796;0.836734693877551;"Degradation";0.832
"1925";0.153061224489796;0.816326530612245;"Restoration";0.823
"2025";0.153061224489796;0.816326530612245;"Degradation";0.823
"2129";0.153061224489796;0.795918367346939;"Restoration";0.814
"2227";0.153061224489796;0.795918367346939;"Degradation";0.814
"2325";0.153061224489796;0.775510204081633;"Restoration";0.804
"2425";0.153061224489796;0.775510204081633;"Degradation";0.804
"2525";0.153061224489796;0.755102040816326;"Restoration";0.793
"2625";0.153061224489796;0.755102040816326;"Degradation";0.793
"2725";0.153061224489796;0.73469387755102;"Restoration";0.781
"2825";0.153061224489796;0.73469387755102;"Degradation";0.781
"2925";0.153061224489796;0.714285714285714;"Restoration";0.767
"3025";0.153061224489796;0.714285714285714;"Degradation";0.767
"3129";0.153061224489796;0.693877551020408;"Restoration";0.752
"3227";0.153061224489796;0.693877551020408;"Degradation";0.752
"3325";0.153061224489796;0.673469387755102;"Restoration";0.735
"3425";0.153061224489796;0.673469387755102;"Degradation";0.735
"3525";0.153061224489796;0.653061224489796;"Restoration";0.716
"3625";0.153061224489796;0.653061224489796;"Degradation";0.716
"3725";0.153061224489796;0.63265306122449;"Restoration";0.695
"3825";0.153061224489796;0.63265306122449;"Degradation";0.695
"3925";0.153061224489796;0.612244897959184;"Restoration";0.67
"4025";0.153061224489796;0.612244897959184;"Degradation";0.67
"4129";0.153061224489796;0.591836734693878;"Restoration";0.643
"4227";0.153061224489796;0.591836734693878;"Degradation";0.643
"4325";0.153061224489796;0.571428571428571;"Restoration";0
"4425";0.153061224489796;0.571428571428571;"Degradation";0.611
"4525";0.153061224489796;0.551020408163265;"Restoration";0
"4625";0.153061224489796;0.551020408163265;"Degradation";0.574
"4725";0.153061224489796;0.530612244897959;"Restoration";0
"4825";0.153061224489796;0.530612244897959;"Degradation";0.53
"4925";0.153061224489796;0.510204081632653;"Restoration";0
"5025";0.153061224489796;0.510204081632653;"Degradation";0.477
"5129";0.153061224489796;0.489795918367347;"Restoration";0
"5227";0.153061224489796;0.489795918367347;"Degradation";0.406
"5325";0.153061224489796;0.469387755102041;"Restoration";0
"5425";0.153061224489796;0.469387755102041;"Degradation";0.234
"5525";0.153061224489796;0.448979591836735;"Restoration";0
"5625";0.153061224489796;0.448979591836735;"Degradation";0
"5725";0.153061224489796;0.428571428571429;"Restoration";0
"5825";0.285714285714286;0;"Degradation";0
"5925";0.153061224489796;0.408163265306122;"Restoration";0
"6025";0.295918367346939;0;"Degradation";0
"6129";0.153061224489796;0.387755102040816;"Restoration";0
"6227";0.306122448979592;0;"Degradation";0
"6325";0.153061224489796;0.36734693877551;"Restoration";0
"6425";0.316326530612245;0;"Degradation";0
"6525";0.153061224489796;0.346938775510204;"Restoration";0
"6625";0.326530612244898;0;"Degradation";0
"6725";0.153061224489796;0.326530612244898;"Restoration";0
"6825";0.336734693877551;0;"Degradation";0
"6925";0.153061224489796;0.306122448979592;"Restoration";0
"7025";0.346938775510204;0;"Degradation";0
"7129";0.153061224489796;0.285714285714286;"Restoration";0
"7227";0.357142857142857;0;"Degradation";0
"7325";0.153061224489796;0.26530612244898;"Restoration";0
"7425";0.36734693877551;0;"Degradation";0
"7525";0.153061224489796;0.244897959183673;"Restoration";0
"7625";0.377551020408163;0;"Degradation";0
"7725";0.153061224489796;0.224489795918367;"Restoration";0
"7825";0.387755102040816;0;"Degradation";0
"7925";0.153061224489796;0.204081632653061;"Restoration";0
"8025";0.397959183673469;0;"Degradation";0
"8129";0.153061224489796;0.183673469387755;"Restoration";0
"8227";0.408163265306122;0;"Degradation";0
"8325";0.153061224489796;0.163265306122449;"Restoration";0
"8425";0.418367346938775;0;"Degradation";0
"8525";0.153061224489796;0.142857142857143;"Restoration";0
"8625";0.428571428571429;0;"Degradation";0
"8725";0.153061224489796;0.122448979591837;"Restoration";0
"8825";0.438775510204082;0;"Degradation";0
"8925";0.153061224489796;0.102040816326531;"Restoration";0
"9025";0.448979591836735;0;"Degradation";0
"9129";0.153061224489796;0.0816326530612245;"Restoration";0
"9227";0.459183673469388;0;"Degradation";0
"9325";0.153061224489796;0.0612244897959184;"Restoration";0
"9425";0.469387755102041;0;"Degradation";0
"9525";0.153061224489796;0.0408163265306122;"Restoration";0
"9625";0.479591836734694;0;"Degradation";0
"9725";0.153061224489796;0.0204081632653061;"Restoration";0
"9825";0.489795918367347;0;"Degradation";0
"9925";0.153061224489796;0;"Restoration";0
"10025";0.5;0;"Degradation";0
"1130";0.159183673469388;1;"Restoration";0.885
"2130";0.159183673469388;1;"Degradation";0.885
"3130";0.159183673469388;0.979591836734694;"Restoration";0.881
"4130";0.159183673469388;0.979591836734694;"Degradation";0.881
"5130";0.159183673469388;0.959183673469388;"Restoration";0.876
"6130";0.159183673469388;0.959183673469388;"Degradation";0.876
"7130";0.159183673469388;0.938775510204082;"Restoration";0.871
"8130";0.159183673469388;0.938775510204082;"Degradation";0.871
"9130";0.159183673469388;0.918367346938775;"Restoration";0.866
"1026";0.159183673469388;0.918367346938775;"Degradation";0.866
"1131";0.159183673469388;0.897959183673469;"Restoration";0.86
"1228";0.159183673469388;0.897959183673469;"Degradation";0.86
"1326";0.159183673469388;0.877551020408163;"Restoration";0.854
"1426";0.159183673469388;0.877551020408163;"Degradation";0.854
"1526";0.159183673469388;0.857142857142857;"Restoration";0.847
"1626";0.159183673469388;0.857142857142857;"Degradation";0.847
"1726";0.159183673469388;0.836734693877551;"Restoration";0.839
"1826";0.159183673469388;0.836734693877551;"Degradation";0.839
"1926";0.159183673469388;0.816326530612245;"Restoration";0.831
"2026";0.159183673469388;0.816326530612245;"Degradation";0.831
"2131";0.159183673469388;0.795918367346939;"Restoration";0.822
"2228";0.159183673469388;0.795918367346939;"Degradation";0.822
"2326";0.159183673469388;0.775510204081633;"Restoration";0.812
"2426";0.159183673469388;0.775510204081633;"Degradation";0.812
"2526";0.159183673469388;0.755102040816326;"Restoration";0.801
"2626";0.159183673469388;0.755102040816326;"Degradation";0.801
"2726";0.159183673469388;0.73469387755102;"Restoration";0.789
"2826";0.159183673469388;0.73469387755102;"Degradation";0.789
"2926";0.159183673469388;0.714285714285714;"Restoration";0.776
"3026";0.159183673469388;0.714285714285714;"Degradation";0.776
"3131";0.159183673469388;0.693877551020408;"Restoration";0.761
"3228";0.159183673469388;0.693877551020408;"Degradation";0.761
"3326";0.159183673469388;0.673469387755102;"Restoration";0.744
"3426";0.159183673469388;0.673469387755102;"Degradation";0.744
"3526";0.159183673469388;0.653061224489796;"Restoration";0.725
"3626";0.159183673469388;0.653061224489796;"Degradation";0.725
"3726";0.159183673469388;0.63265306122449;"Restoration";0.704
"3826";0.159183673469388;0.63265306122449;"Degradation";0.704
"3926";0.159183673469388;0.612244897959184;"Restoration";0.679
"4026";0.159183673469388;0.612244897959184;"Degradation";0.679
"4131";0.159183673469388;0.591836734693878;"Restoration";0.652
"4228";0.159183673469388;0.591836734693878;"Degradation";0.652
"4326";0.159183673469388;0.571428571428571;"Restoration";0
"4426";0.159183673469388;0.571428571428571;"Degradation";0.62
"4526";0.159183673469388;0.551020408163265;"Restoration";0
"4626";0.159183673469388;0.551020408163265;"Degradation";0.582
"4726";0.159183673469388;0.530612244897959;"Restoration";0
"4826";0.159183673469388;0.530612244897959;"Degradation";0.538
"4926";0.159183673469388;0.510204081632653;"Restoration";0
"5026";0.159183673469388;0.510204081632653;"Degradation";0.484
"5131";0.159183673469388;0.489795918367347;"Restoration";0
"5228";0.159183673469388;0.489795918367347;"Degradation";0.413
"5326";0.159183673469388;0.469387755102041;"Restoration";0
"5426";0.159183673469388;0.469387755102041;"Degradation";0.244
"5526";0.159183673469388;0.448979591836735;"Restoration";0
"5626";0.159183673469388;0.448979591836735;"Degradation";0
"5726";0.159183673469388;0.428571428571429;"Restoration";0
"5826";0.285714285714286;0;"Degradation";0
"5926";0.159183673469388;0.408163265306122;"Restoration";0
"6026";0.295918367346939;0;"Degradation";0
"6131";0.159183673469388;0.387755102040816;"Restoration";0
"6228";0.306122448979592;0;"Degradation";0
"6326";0.159183673469388;0.36734693877551;"Restoration";0
"6426";0.316326530612245;0;"Degradation";0
"6526";0.159183673469388;0.346938775510204;"Restoration";0
"6626";0.326530612244898;0;"Degradation";0
"6726";0.159183673469388;0.326530612244898;"Restoration";0
"6826";0.336734693877551;0;"Degradation";0
"6926";0.159183673469388;0.306122448979592;"Restoration";0
"7026";0.346938775510204;0;"Degradation";0
"7131";0.159183673469388;0.285714285714286;"Restoration";0
"7228";0.357142857142857;0;"Degradation";0
"7326";0.159183673469388;0.26530612244898;"Restoration";0
"7426";0.36734693877551;0;"Degradation";0
"7526";0.159183673469388;0.244897959183673;"Restoration";0
"7626";0.377551020408163;0;"Degradation";0
"7726";0.159183673469388;0.224489795918367;"Restoration";0
"7826";0.387755102040816;0;"Degradation";0
"7926";0.159183673469388;0.204081632653061;"Restoration";0
"8026";0.397959183673469;0;"Degradation";0
"8131";0.159183673469388;0.183673469387755;"Restoration";0
"8228";0.408163265306122;0;"Degradation";0
"8326";0.159183673469388;0.163265306122449;"Restoration";0
"8426";0.418367346938775;0;"Degradation";0
"8526";0.159183673469388;0.142857142857143;"Restoration";0
"8626";0.428571428571429;0;"Degradation";0
"8726";0.159183673469388;0.122448979591837;"Restoration";0
"8826";0.438775510204082;0;"Degradation";0
"8926";0.159183673469388;0.102040816326531;"Restoration";0
"9026";0.448979591836735;0;"Degradation";0
"9131";0.159183673469388;0.0816326530612245;"Restoration";0
"9228";0.459183673469388;0;"Degradation";0
"9326";0.159183673469388;0.0612244897959184;"Restoration";0
"9426";0.469387755102041;0;"Degradation";0
"9526";0.159183673469388;0.0408163265306122;"Restoration";0
"9626";0.479591836734694;0;"Degradation";0
"9726";0.159183673469388;0.0204081632653061;"Restoration";0
"9826";0.489795918367347;0;"Degradation";0
"9926";0.159183673469388;0;"Restoration";0
"10026";0.5;0;"Degradation";0
"1132";0.16530612244898;1;"Restoration";0.891
"2132";0.16530612244898;1;"Degradation";0.891
"3132";0.16530612244898;0.979591836734694;"Restoration";0.887
"4132";0.16530612244898;0.979591836734694;"Degradation";0.887
"5132";0.16530612244898;0.959183673469388;"Restoration";0.883
"6132";0.16530612244898;0.959183673469388;"Degradation";0.883
"7132";0.16530612244898;0.938775510204082;"Restoration";0.878
"8132";0.16530612244898;0.938775510204082;"Degradation";0.878
"9132";0.16530612244898;0.918367346938775;"Restoration";0.873
"1027";0.16530612244898;0.918367346938775;"Degradation";0.873
"1133";0.16530612244898;0.897959183673469;"Restoration";0.867
"1229";0.16530612244898;0.897959183673469;"Degradation";0.867
"1327";0.16530612244898;0.877551020408163;"Restoration";0.861
"1427";0.16530612244898;0.877551020408163;"Degradation";0.861
"1527";0.16530612244898;0.857142857142857;"Restoration";0.854
"1627";0.16530612244898;0.857142857142857;"Degradation";0.854
"1727";0.16530612244898;0.836734693877551;"Restoration";0.847
"1827";0.16530612244898;0.836734693877551;"Degradation";0.847
"1927";0.16530612244898;0.816326530612245;"Restoration";0.839
"2027";0.16530612244898;0.816326530612245;"Degradation";0.839
"2133";0.16530612244898;0.795918367346939;"Restoration";0.83
"2229";0.16530612244898;0.795918367346939;"Degradation";0.83
"2327";0.16530612244898;0.775510204081633;"Restoration";0.82
"2427";0.16530612244898;0.775510204081633;"Degradation";0.82
"2527";0.16530612244898;0.755102040816326;"Restoration";0.81
"2627";0.16530612244898;0.755102040816326;"Degradation";0.81
"2727";0.16530612244898;0.73469387755102;"Restoration";0.798
"2827";0.16530612244898;0.73469387755102;"Degradation";0.798
"2927";0.16530612244898;0.714285714285714;"Restoration";0.785
"3027";0.16530612244898;0.714285714285714;"Degradation";0.785
"3133";0.16530612244898;0.693877551020408;"Restoration";0.77
"3229";0.16530612244898;0.693877551020408;"Degradation";0.77
"3327";0.16530612244898;0.673469387755102;"Restoration";0.753
"3427";0.16530612244898;0.673469387755102;"Degradation";0.753
"3527";0.16530612244898;0.653061224489796;"Restoration";0.734
"3627";0.16530612244898;0.653061224489796;"Degradation";0.734
"3727";0.16530612244898;0.63265306122449;"Restoration";0.713
"3827";0.16530612244898;0.63265306122449;"Degradation";0.713
"3927";0.16530612244898;0.612244897959184;"Restoration";0.689
"4027";0.16530612244898;0.612244897959184;"Degradation";0.689
"4133";0.16530612244898;0.591836734693878;"Restoration";0.661
"4229";0.16530612244898;0.591836734693878;"Degradation";0.661
"4327";0.16530612244898;0.571428571428571;"Restoration";0
"4427";0.16530612244898;0.571428571428571;"Degradation";0.629
"4527";0.16530612244898;0.551020408163265;"Restoration";0
"4627";0.16530612244898;0.551020408163265;"Degradation";0.591
"4727";0.16530612244898;0.530612244897959;"Restoration";0
"4827";0.16530612244898;0.530612244897959;"Degradation";0.547
"4927";0.16530612244898;0.510204081632653;"Restoration";0
"5027";0.16530612244898;0.510204081632653;"Degradation";0.492
"5133";0.16530612244898;0.489795918367347;"Restoration";0
"5229";0.16530612244898;0.489795918367347;"Degradation";0.42
"5327";0.16530612244898;0.469387755102041;"Restoration";0
"5427";0.16530612244898;0.469387755102041;"Degradation";0.254
"5527";0.16530612244898;0.448979591836735;"Restoration";0
"5627";0.16530612244898;0.448979591836735;"Degradation";0
"5727";0.16530612244898;0.428571428571429;"Restoration";0
"5827";0.285714285714286;0;"Degradation";0
"5927";0.16530612244898;0.408163265306122;"Restoration";0
"6027";0.295918367346939;0;"Degradation";0
"6133";0.16530612244898;0.387755102040816;"Restoration";0
"6229";0.306122448979592;0;"Degradation";0
"6327";0.16530612244898;0.36734693877551;"Restoration";0
"6427";0.316326530612245;0;"Degradation";0
"6527";0.16530612244898;0.346938775510204;"Restoration";0
"6627";0.326530612244898;0;"Degradation";0
"6727";0.16530612244898;0.326530612244898;"Restoration";0
"6827";0.336734693877551;0;"Degradation";0
"6927";0.16530612244898;0.306122448979592;"Restoration";0
"7027";0.346938775510204;0;"Degradation";0
"7133";0.16530612244898;0.285714285714286;"Restoration";0
"7229";0.357142857142857;0;"Degradation";0
"7327";0.16530612244898;0.26530612244898;"Restoration";0
"7427";0.36734693877551;0;"Degradation";0
"7527";0.16530612244898;0.244897959183673;"Restoration";0
"7627";0.377551020408163;0;"Degradation";0
"7727";0.16530612244898;0.224489795918367;"Restoration";0
"7827";0.387755102040816;0;"Degradation";0
"7927";0.16530612244898;0.204081632653061;"Restoration";0
"8027";0.397959183673469;0;"Degradation";0
"8133";0.16530612244898;0.183673469387755;"Restoration";0
"8229";0.408163265306122;0;"Degradation";0
"8327";0.16530612244898;0.163265306122449;"Restoration";0
"8427";0.418367346938775;0;"Degradation";0
"8527";0.16530612244898;0.142857142857143;"Restoration";0
"8627";0.428571428571429;0;"Degradation";0
"8727";0.16530612244898;0.122448979591837;"Restoration";0
"8827";0.438775510204082;0;"Degradation";0
"8927";0.16530612244898;0.102040816326531;"Restoration";0
"9027";0.448979591836735;0;"Degradation";0
"9133";0.16530612244898;0.0816326530612245;"Restoration";0
"9229";0.459183673469388;0;"Degradation";0
"9327";0.16530612244898;0.0612244897959184;"Restoration";0
"9427";0.469387755102041;0;"Degradation";0
"9527";0.16530612244898;0.0408163265306122;"Restoration";0
"9627";0.479591836734694;0;"Degradation";0
"9727";0.16530612244898;0.0204081632653061;"Restoration";0
"9827";0.489795918367347;0;"Degradation";0
"9927";0.16530612244898;0;"Restoration";0
"10027";0.5;0;"Degradation";0
"1134";0.171428571428571;1;"Restoration";0.898
"2134";0.171428571428571;1;"Degradation";0.898
"3134";0.171428571428571;0.979591836734694;"Restoration";0.894
"4134";0.171428571428571;0.979591836734694;"Degradation";0.894
"5134";0.171428571428571;0.959183673469388;"Restoration";0.889
"6134";0.171428571428571;0.959183673469388;"Degradation";0.889
"7134";0.171428571428571;0.938775510204082;"Restoration";0.885
"8134";0.171428571428571;0.938775510204082;"Degradation";0.885
"9134";0.171428571428571;0.918367346938775;"Restoration";0.88
"1028";0.171428571428571;0.918367346938775;"Degradation";0.88
"1135";0.171428571428571;0.897959183673469;"Restoration";0.874
"1230";0.171428571428571;0.897959183673469;"Degradation";0.874
"1328";0.171428571428571;0.877551020408163;"Restoration";0.868
"1428";0.171428571428571;0.877551020408163;"Degradation";0.868
"1528";0.171428571428571;0.857142857142857;"Restoration";0.862
