"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"cutoff";"slope_tpl";"flow_length";"perim_area_scaling";"mean_perim_area";"mean_psd";"median_psd";"Small_patches";"sd_psd";"KS_dist";"core_area";"core_area_land";"division";"fractal_dim";"contig";"Shape_metric";"Cond_H";"Shannon_H";"Joint_H";"mutual_inf";"relat_mutual_inf";"Full_name";"Resolution";"Site_ID";"Sub_id";"Grazing";"Aridity";"Slope";"Elevation";"Sp_richness";"Lattitude";"Longitude";"Type_veg";"Herbivores";"Sand";"Long_sin";"Long_cos";"Org_C_v";"ID";"MAT"
"198";0.403677983539095;3.805086545609;2.24347652558563;0.35835065370671;0.210196062237167;0.87386921883173;7.81408405526276;1;1.31456728216108;2.99651362710893;-1.69921436616153;1.49011611938477e-08;1.29562681591058;6.38050486978697;1.27809179132464;321.921840948166;0.0254656671858775;0.000194704049844237;5;0.0585850131984759;0.365858347878248;33.8214872529332;34.4582900657667;0.938140940144466;0.725524081996248;0.59199884296694;0.280413043007961;0.227605830255659;0.974852134121682;1.20245796437734;0.747246303866023;0.766522714277354;"biodesert_50_242_3";0.232560655077478;75;3;2;0.5247;1.1907;18;1;38.84673;-8.85405;"3";"Cattle";78.78;-0.540244776578702;-0.841507921162617;30.53645;242;16.6
"199";0.248316498316498;2.94298921417565;2.47247694791936;1.10835891968652;0.0835242264908209;0.468410183721268;4.99749779056566;0.594361732928715;1.06409064155304;4.10691858140452;-3.21130380502917;0.00905680948235605;1.06409064155304;3.31439372032032;1.37497972836164;435.565895892525;0.000598032776250598;0.000175017501750175;88;0.00252906968411364;0.504441786764655;11.18663882562;9.02090209020902;0.997257584669358;0.929119045845498;0.408595310633739;0.0318879553803046;0.517120306980345;0.800109910738964;1.31723021771931;0.28298960375862;0.353688412004866;"biodesert_50_248_1";0.250012500937578;77;1;2;0.8796;2.1592;898;26;-33.08915;22.24581;"2";"Sheep";77.78;-0.251917767458064;-0.96774864424547;7.440112;248;15.7
"1100";0.243099921719149;2.8129219902358;2.44850651691926;1.11252419956577;0.0748762568905676;0.433329535732529;4.32609725957245;0.565857328301602;1.16090752020539;3.3994109920026;-3.81938046611891;0.0105362766001078;1.16090752020539;2.83207775846333;1.37021772014841;484.641859868699;0.000434645239277916;0.000124384297726255;158;0.00167186607040495;0.432780268875855;8.15515600444971;7.60236827702871;0.998358582130747;0.939253887279519;0.352369048797021;0.0261160296459928;0.547192816981902;0.793168495511986;1.34036131249389;0.245975678530084;0.310117812194883;"biodesert_50_248_2";0.249383537674658;77;2;2;0.8796;2.1592;898;26;-33.08915;22.24581;"2";"Sheep";77.78;-0.251917767458064;-0.96774864424547;7.440112;248;15.7
"1101";0.177066235701119;2.73217341699943;2.73632881930957;1.55845984999754;0.0607398746937526;0.436091147541928;4.33046841688255;0.626532191745326;1.10603883252661;2.91689933475103;-4.43615466789428;0.0153808770430652;1.10603883252661;4.39891282582854;1.3569924267108;483.684089550507;0.000359662967281031;0.000124384297726255;129;0.00103241405941712;0.53107041571403;7.43044068971582;5.11965769441266;0.999421376302334;0.944459030230523;0.352005638418011;0.022880581328609;0.448144324324129;0.668088645865655;1.11623297018978;0.219944321541526;0.329214278528173;"biodesert_50_248_3";0.249383537674658;77;3;2;0.8796;2.1592;898;26;-33.08915;22.24581;"2";"Sheep";77.78;-0.251917767458064;-0.96774864424547;7.440112;248;15.7
"1102";0.38683366581652;2.86937789672955;2.00385572799041;0.288738828104529;0.0723925581870151;0.327914937182777;3.82738813023261;0.582817358182584;NA;6.1119588342726;-2.37513475819231;NA;NA;1.20873407702343;1.50100937450007;437.113532496238;0.00101665235274485;0.000173280194073817;113;0.00709627375902929;0.396674111928614;9.72656353212952;11.3696561625863;0.980881632241766;0.899869623143609;0.410996079023179;0.0582104317065989;0.735985326634718;0.957447208529649;1.69343253516437;0.221461881894931;0.231304535562884;"biodesert_50_249_1";0.248768534179449;77;1;0;0.8812;1.8543;747;22;-33.16652;22.26738;"2";"Sheep";80;-0.272731885094009;-0.962090078346653;6.525892;249;16.4
"1103";0.333537394143455;2.75971245029061;2.11312678316911;0.547965395206162;0.0662816358040766;0.243361809513679;3.91379339387017;0.557190257681452;0.971270619694789;3.44236980801288;-3.41951596218584;0.0128202418075542;0.971270619694789;1.18743109633825;1.45753928588793;442.13906371099;0.0006397900063979;0.000175017501750175;128;0.00385906496058165;0.4328532004653;9.07164573177925;8.69586958695869;0.992195716721387;0.913492364323681;0.402672777831251;0.0397965921836802;0.701220048056712;0.911883105020698;1.61310315307741;0.210663056963986;0.231019804845715;"biodesert_50_249_2";0.250012500937578;77;2;0;0.8812;1.8543;747;22;-33.16652;22.26738;"2";"Sheep";80;-0.272731885094009;-0.962090078346653;6.525892;249;16.4
"1104";0.283823079277625;2.69920014379437;2.2523596813139;0.805207698300774;0.066439461962817;0.363481360740603;4.28770996713171;0.619227690902356;1.12735529297531;6.14342351571691;-2.8686654793143;0.01201355481132;1.12735529297531;1.56725486946345;1.42734016467742;483.432359874706;0.000460619572444692;0.000124396676120814;172;0.00317501522481509;0.410307307753073;6.78890976267116;7.13290540876748;0.993824052588613;0.931428816430997;0.353582922852218;0.0300992557146094;0.642485815667909;0.851488265292499;1.49397408096041;0.20900244962459;0.245455466791189;"biodesert_50_249_3";0.249395946359212;77;3;0;0.8812;1.8543;747;22;-33.16652;22.26738;"2";"Sheep";80;-0.272731885094009;-0.962090078346653;6.525892;249;16.4
"1105";0.546597239718933;3.52732394366197;1.86458254924719;-0.26040965310996;0.138999195781452;0.560338581248416;5.04819297965264;0.834455487931864;1.41387192571336;9.07583106266085;-0.74001726733641;1.49011611938477e-08;1.40448289565827;0.948525348199658;1.42126387762291;423.908486809866;0.00649320416762277;0.000157300157300157;24;0.0526045729199401;0.312044886853387;11.7104318622437;37.1857571857572;0.761158600941241;0.841860136083713;0.388058514991472;0.14569719220882;0.554470395054118;0.989997838179514;1.54446823323363;0.435527443125396;0.439927670878835;"biodesert_50_263_1";0.267394972839939;81;1;1;0.7079;2.2628;1514;47;-26.07894;26.21026;"1";"Cattle";79.44;0.880785619728524;0.473515250102296;13.2236;263;16.8
"1106";0.398398596650068;3.36978907748029;2.13515242986335;0.383166709188753;0.138498756416304;0.610485820765757;5.52059989427556;0.759047080343565;NA;5.75070571572094;-2.38629500624429;NA;NA;2.07129092102711;1.37720112048737;421.921887241386;0.00206503821809244;0.000142987874628232;52;0.0112326109240249;0.287887401021968;10.7843059509101;23.7703042781972;0.974691165000693;0.911092424466203;0.390557021249916;0.0611527609125413;0.540297154570833;0.972885997189957;1.51318315176079;0.432588842619124;0.444644946960482;"biodesert_50_263_2";0.267383502322256;81;2;1;0.7079;2.2628;1514;47;-26.07894;26.21026;"1";"Cattle";79.44;0.880785619728524;0.473515250102296;13.2236;263;16.8
"1107";0.508997283838841;3.52106725958866;1.93407674111665;-0.0817771578557295;0.151175204785575;0.613355734363768;5.35160365611474;0.832064997804511;1.41211841719655;9.48170967789885;-0.873102361742161;1.49011611938477e-08;1.40262006681363;1.36825687280799;1.36237824004514;397.008326752669;0.00457744507829238;0.000172512938470385;17;0.0402698193747287;0.354844637771053;11.9124964489122;34.1403105232892;0.816006575133733;0.879965461418221;0.416974898211473;0.104401497147684;0.531469455657326;0.999181040769766;1.53065049642709;0.46771158511244;0.468094935780723;"biodesert_50_263_3";0.268105186502103;81;3;1;0.7079;2.2628;1514;47;-26.07894;26.21026;"1";"Cattle";79.44;0.880785619728524;0.473515250102296;13.2236;263;16.8
"1108";0.299796287913083;3.21319365798414;2.37191742684523;0.804909250743077;0.112606931215302;0.53358837929979;5.12838963469329;0.648971162523062;NA;4.00125522427588;-2.9387336066752;NA;NA;2.46202931858595;1.35638859010898;346.856124626446;0.00129641638016468;0.000287521564117309;35;0.00504147110474034;0.561756156751488;18.3743418985152;15.2961472110408;0.993657591743188;0.913404263946231;0.49334383122168;0.0477246644562172;0.505918126003029;0.886843836556345;1.39276196255937;0.380925710553316;0.429529636280123;"biodesert_50_264_1";0.268105186502103;81;1;0;0.7082;1.8543;1518;28;-26.07565;26.20792;"1";"Cattle";69.78;0.879675183640699;0.475574990182098;4.175275;264;16.8
"1109";0.446879986562526;3.4253586418593;2.0366713860386;0.109841773751695;0.14227348297959;0.580530647384438;5.23227345388599;0.779307652213376;1.38850234195863;5.89399594390971;-1.64480505627139;1.49011611938477e-08;1.37735473071925;1.70285902812412;1.40268897650406;375.312753953943;0.00426675006114258;0.0002002002002002;24;0.0240930048301496;0.326692386756753;15.8883365332205;27.4102674102674;0.936521922833949;0.882096019657289;0.453034546947126;0.116695868097737;0.553168433556776;0.994479480642887;1.54764791419966;0.441311047086111;0.443760837378789;"biodesert_50_264_2";0.267394972839939;81;2;0;0.7082;1.8543;1518;28;-26.07565;26.20792;"1";"Cattle";69.78;0.879675183640699;0.475574990182098;4.175275;264;16.8
"1110";0.305898491083676;3.23437357005582;2.35833722834579;0.746712250889732;0.117736984014835;0.573206062812894;5.0684880360848;0.698397014218886;NA;5.10930125935774;-2.51160040532912;NA;NA;2.5516028619008;1.35459544046034;411.603603917211;0.00128605972227371;0.0002002002002002;61;0.00691042730211074;0.417401754471859;13.0598059365042;15.9273559273559;0.988041620914494;0.926219274790355;0.40630526572435;0.0462766117087105;0.508529662818894;0.896295632440035;1.40482529525893;0.387765969621141;0.432631774145216;"biodesert_50_264_3";0.267394972839939;81;3;0;0.7082;1.8543;1518;28;-26.07565;26.20792;"1";"Cattle";69.78;0.879675183640699;0.475574990182098;4.175275;264;16.8
"1111";0.324196863169281;3.80701988522621;2.46325104605013;0.785715771849497;0.19067799411459;0.887172823012069;7.76138615365314;0.925155214328864;1.30544436902169;4.53506653446715;-1.50767219083713;1.49011611938477e-08;1.28515513612532;9.24193747763178;1.19893962864473;347.471345013918;0.00876097606603763;0.00027359781121751;3;0.0371748450346494;0.546825264676825;29.0017199419529;27.0693465221509;0.948867912124074;0.877369975814138;0.557597740958678;0.0958893098085985;0.18480868010935;0.899197101425311;1.08400578153466;0.714388421315961;0.794473670103684;"biodesert_50_280_1";0.229379518910637;86;1;2;0.7642;3.73;588;13;39.73596;-4.41244;"2";"Goat";85.56;0.955351565209489;-0.295471465376574;11.17493;280;15.3
"1112";0.410427257977285;3.69270503900485;2.19691583164464;0.442024981725815;0.186267172892795;0.783294712685939;6.65829090783578;0.826373715555956;1.34224233165465;5.78621164645735;-1.49924849803739;1.49011611938477e-08;1.32679573283078;3.63409592767206;1.22819314266672;405.936003748564;0.00434004822275803;0.00018941386930443;16;0.0237006003373794;0.388541758603454;23.1921964965713;31.2827528149006;0.947150706762971;0.899369643851321;0.491915452426598;0.0746942613087858;0.322371753304014;0.970406304089736;1.29277805739375;0.648034550785722;0.667797136163078;"biodesert_50_280_2";0.229379518910637;86;2;2;0.7642;3.73;588;13;39.73596;-4.41244;"2";"Goat";85.56;0.955351565209489;-0.295471465376574;11.17493;280;15.3
"1113";0.21499188750676;3.37894948681827;2.75471984256233;1.39411914911658;0.10924904068135;0.616286078000148;5.66315943899256;0.633371766453646;0.985562064228118;2.80121805725612;-3.57061715254347;0.00399842179183781;0.985562064228118;3.95765539086535;1.22131820324967;396.602159632444;0.00107811857568581;0.0002104598547827;29;0.00295646099935748;0.638429838281678;22.5927824195168;12.6254866884142;0.998087558408672;0.930898955091045;0.502576357416126;0.0366083526526078;0.322214967128962;0.740273836768816;1.06248880389778;0.418058869639854;0.564735438259737;"biodesert_50_280_3";0.229379518910637;86;3;2;0.7642;3.73;588;13;39.73596;-4.41244;"2";"Goat";85.56;0.955351565209489;-0.295471465376574;11.17493;280;15.3
"1114";0.360367766360195;3.71785328370753;2.33377662320148;0.602864757297788;0.183669708936041;0.783523005925486;6.76643187158526;0.221054178589093;1.26096777857107;2.90299034492094;-2.09136118908708;1.49011611938477e-08;1.23220977737183;3.9138976651737;1.20744495752232;324.127180189821;0.00626042903744682;0.000536672629695886;8;0.0178252261499937;0.576637999202262;37.8687893732211;28.151110175734;0.980329565781544;0.876783858906346;0.598450820656277;0.0974038273627877;0.270770911187805;0.934648291621406;1.20541920280921;0.663877380433602;0.710296468077765;"biodesert_50_281_1";0.229379518910637;86;1;1;0.7642;7.4289;610;9;39.73832;-4.41407;"2";"Goat";80.11;0.955831914348278;-0.293913850495866;17.96697;281;15.3
"1115";0.168004326663061;3.71748647952614;3.09681330832908;1.85040381200154;0.114575469306807;0.849266555346688;7.21926643747264;1;1.31753366097832;2.52401330549;-2.98933376218709;1.49011611938477e-08;1.29901328101703;10.5119686287921;1.15904671759584;393.02894690352;0.00389150293391059;0.000263074818478375;8;0.009255723269083;0.612890400441834;28.4589016135763;13.1811007050405;0.995851555663858;0.917064727437291;0.511214539413634;0.0604616086148234;0.139650166539519;0.641929230751364;0.781579397290882;0.502279064211845;0.782452395295878;"biodesert_50_281_2";0.229379518910637;86;2;1;0.7642;7.4289;610;9;39.73832;-4.41407;"2";"Goat";80.11;0.955831914348278;-0.293913850495866;17.96697;281;15.3
"1116";0.216722552731206;3.68516669994011;2.83345306438875;1.41918413371381;0.138610581671731;0.828667083835022;7.18378685742695;0.646438529283889;1.04100192639514;3.38400090331749;-2.92691480066079;0.00126089339348891;1.04100192639514;7.79161350697262;1.15021775885597;376.056265763858;0.00239589411956033;0.00027359781121751;17;0.00773515662434467;0.654653298672844;25.6427363568253;16.7378722508681;0.994289412464098;0.930403236981491;0.534864368125783;0.0411307912333904;0.192151268814966;0.743141685009154;0.93529295382412;0.550990416194188;0.741433870968227;"biodesert_50_281_3";0.229379518910637;86;3;1;0.7642;7.4289;610;9;39.73832;-4.41407;"2";"Goat";80.11;0.955831914348278;-0.293913850495866;17.96697;281;15.3
"1117";0.334104921579232;3.71781921781922;2.4094374634862;0.74707089023681;0.177298641678959;0.783841729858983;6.84090358114377;0.682843305555308;NA;1.63060661077919;-3.20819956687686;NA;NA;3.60761854174892;1.17868971120278;194.258306915695;0.00590971272229822;0.00115752920130485;3;0.00923446016863155;0.820880786501104;50.5512416798089;26.0423024308113;0.993474277505969;0.88099361184547;0.747890779892235;0.0928931533582696;0.256857844741909;0.90984142971205;1.16669927445396;0.652983584970141;0.717689438671527;"biodesert_50_282_1";0.229379518910637;86;1;0;0.7642;5.5522;597;7;39.74101;-4.41214;"3";"Goat";69.89;0.955262880780385;-0.295758057545622;22.57829;282;15.3
"1118";0.267322877230936;3.70834344905721;2.62988334036726;1.06013004189602;0.159666163658378;0.782599096420477;6.89171538248717;0.0478325600135784;0.772126378797282;1.3230542570618;-3.66423840785076;0.00136570395431092;0.772126378797282;6.2424938419461;1.1456060373955;261.481307923249;0.00533157872028304;0.00179704016913319;4;0.00683696582890865;0.682170421835631;46.8147760771768;20.7928118393235;0.99636342226533;0.895434894212703;0.667002895596577;0.0856463304137723;0.218417861204798;0.828656945504417;1.04707480670921;0.610239084299618;0.736419440650626;"biodesert_50_282_2";0.229900244935851;86;2;0;0.7642;5.5522;597;7;39.74101;-4.41214;"3";"Goat";69.89;0.955262880780385;-0.295758057545622;22.57829;282;15.3
"1119";0.216830719307734;3.52908310884965;2.78967641990122;1.38701003491943;0.122743841723165;0.673576732496151;6.09357712684121;0.272366424651982;0.912598046783979;1.73784402090426;-4.05827762019299;0.00219112092235268;0.912598046783979;4.88388543949927;1.21341434660254;326.259743906094;0.00222046223630211;0.0004209197095654;11;0.00370782889422838;0.656994790743728;33.3141912607187;14.3744080816584;0.998239295468196;0.899987281560534;0.589712377392783;0.0576918092347569;0.265495546591637;0.743453540263638;1.00894908685528;0.477957993672001;0.642888852883142;"biodesert_50_282_3";0.229379518910637;86;3;0;0.7642;5.5522;597;7;39.74101;-4.41214;"3";"Goat";69.89;0.955262880780385;-0.295758057545622;22.57829;282;15.3
"1120";0.2585190976526;2.69359002729217;2.34366059551548;0.883763164847938;0.0695308677478401;0.36524520011454;3.98932726520193;0.481456184443937;1.26167117839515;2.34073271825361;-4.84799507161513;0.0107840578102447;1.26167117839515;1.39900947368359;1.36636193671507;583.184411872783;0.000293445521861594;6.06501698204755e-05;390;0.000728545396894281;0.30415883961057;7.7309350889726;7.97549733139253;0.999424356760955;0.942756622206843;0.306916669528877;0.0213467710040066;0.63834695137496;0.847141126229954;1.48548807760491;0.208794174854994;0.246469175430302;"biodesert_50_284_1";0.224815053285427;87;1;2;0.7821;6.9138;398;27;41.40368;-0.70453;"2";"Sheep";49.67;-0.647675800544123;0.761916043530736;34.13814;284;14.8
"1121";0.314906275624035;2.82856969843769;2.19525139911265;0.594463266487215;0.0894495031731582;0.470032734000237;4.43063231893753;0.604535218138727;NA;6.64779509172135;-2.77275046910629;NA;NA;1.3208484786522;1.42374111152838;610.217053996011;0.000437560901885248;6.06501698204755e-05;342;0.00306755252918959;0.217723072127983;5.88556700058764;11.1313278343846;0.992683588937064;0.940999119631687;0.277511683111683;0.0285809354656757;0.689586190304846;0.918937581025514;1.60852377133036;0.229351390720668;0.249583209410934;"biodesert_50_284_2";0.224815053285427;87;2;2;0.7821;6.9138;398;27;41.40368;-0.70453;"2";"Sheep";49.67;-0.647675800544123;0.761916043530736;34.13814;284;14.8
"1122";0.239392841478995;2.73554245658754;2.43597914322727;1.03109500006942;0.0730048374909962;0.418393428546963;4.39115832429086;0.557400416920222;1.21191196795426;3.70690057192453;-4.04050719958978;0.0112483711032969;1.21191196795426;1.63173896410244;1.35183552268295;563.085112049147;0.000300711781961394;8.08668930939673e-05;291;0.00114674542729237;0.362327962405162;7.80099063395392;7.59744460617823;0.998815112987778;0.945353319185921;0.326129457509218;0.0212673341634646;0.592258995036774;0.816367826422648;1.40862682145942;0.224108831385873;0.274519431232275;"biodesert_50_284_3";0.224815053285427;87;3;2;0.7821;6.9138;398;27;41.40368;-0.70453;"2";"Sheep";49.67;-0.647675800544123;0.761916043530736;34.13814;284;14.8
"1123";0.254284494957436;2.57265259252716;2.31423908366392;1.09194750498935;0.073206701250325;0.510803783866925;4.02125943781803;0.882678156719518;NA;3.21652036257934;-4.77165136409672;NA;NA;2.01486806708396;1.4070484066569;615.83667687886;0.000256607338638954;4.60129756591359e-05;591;0.000970319381497024;0.183545458958218;4.00892342856341;7.47710854460958;0.998978463985925;0.948479454943375;0.22963626904889;0.0191615370509853;0.646508623051269;0.827618971029853;1.47412759408112;0.181110347978584;0.218833006876605;"biodesert_50_289_1";0.239825393930501;89;1;3;0.8602;13.6499;51;16;36.73875;-2.15989;"2";"Sheep";66.89;-0.831444582654778;-0.555607690708131;16.02009;289;17.7
"1124";0.402237146515128;2.706555729283;1.90639032553867;0.404249591872289;0.0676421719355669;0.323718931039599;3.32337110356529;0.815119236770951;1.36520142529623;4.34731244077951;-3.18141843149867;0.00442729545216201;1.36520142529623;0.802998121482354;1.50150764216566;564.324810958027;0.000630934431932469;9.20259513182717e-05;356;0.0048722615498224;0.176081211567573;4.37687057912305;10.8360557677265;0.984262270836279;0.915731713482213;0.282613262250876;0.0428399652499861;0.825256101288252;0.977398045473466;1.80265414676172;0.152141944185214;0.155660168229121;"biodesert_50_289_2";0.239825393930501;89;2;3;0.8602;13.6499;51;16;36.73875;-2.15989;"2";"Sheep";66.89;-0.831444582654778;-0.555607690708131;16.02009;289;17.7
"1125";0.315806024123447;2.82418207681366;2.19084589393243;0.740957100138328;0.0933761770180281;0.540877383762878;4.29222490251032;0.90553473364999;1.62741309283563;4.39604309651518;-3.34214655872705;0.00117206011282949;1.62741309283563;1.64005801231788;1.40681498125964;602.254810357223;0.000414706690876571;4.60129756591359e-05;418;0.00213626356915039;0.165021329414339;4.85313274553879;11.2018589242166;0.996310792754494;0.939436071972743;0.244633937878327;0.0255479820950534;0.675589289396307;0.90802887408146;1.58361816347777;0.232439584685153;0.255982591875487;"biodesert_50_289_3";0.239825393930501;89;3;3;0.8602;13.6499;51;16;36.73875;-2.15989;"2";"Sheep";66.89;-0.831444582654778;-0.555607690708131;16.02009;289;17.7
"1126";0.388086520967633;2.60441023266582;1.90373322339779;0.478296981298566;0.0626497964453424;0.33512608816058;3.15647416796467;0.616836706194834;1.43295283049336;4.26071289308764;-3.79218173060103;0.00534027880122969;1.43295283049336;0.774493837646664;1.51192257838357;588.193573588977;0.000445135606628527;6.90194634887038e-05;524;0.00312506722623342;0.140284528161805;3.75798346818813;10.0055215570791;0.991111743592216;0.926284836301622;0.256898280443984;0.0325674611797078;0.838322058352827;0.969526838526404;1.80784889687923;0.131204780173577;0.13532867266779;"biodesert_50_290_1";0.239825393930501;89;1;2;0.8541;15.0715;79;18;36.74239;-2.16047;"2";"Goat";60.67;-0.83112219036326;-0.556089835085823;28.93918;290;17.4
"1127";0.325778845937872;2.67326254826255;2.10483616917118;0.784400770409699;0.07700581075726;0.455225250887019;4.01075712003416;0.783060696248154;1.35132333981737;3.21897435770009;-4.2894936352003;0.00857715037062926;1.35132333981737;1.2766368752863;1.45020361595548;562.629534916236;0.000370350831831358;6.90194634887038e-05;410;0.00149460099863873;0.227964250428192;4.55184697890654;10.0239267473428;0.997865970144868;0.931645805499164;0.283102312592401;0.0257675089458468;0.735341627084719;0.918424852009788;1.65376647909451;0.183083224925069;0.199344807062253;"biodesert_50_290_2";0.239825393930501;89;2;2;0.8541;15.0715;79;18;36.74239;-2.16047;"2";"Goat";60.67;-0.83112219036326;-0.556089835085823;28.93918;290;17.4
"1128";0.391792637182453;2.75279481740526;1.94963925877035;0.430048238415176;0.0772770432070015;0.409307901074188;3.77573973103134;0.574021503561472;1.59650171363687;5.10608861795135;-3.12330633282539;0.00134100885314543;1.59650171363687;0.855228253300301;1.47229074233641;585.404641395221;0.00052942238418358;6.90194634887038e-05;454;0.0034550530611935;0.121571962344107;4.43607470792688;12.3245755302995;0.99075093616652;0.928000309251057;0.262083470853012;0.0345967345113222;0.799604476395772;0.971746183657426;1.7713506600532;0.172141707261654;0.177146779845075;"biodesert_50_290_3";0.239825393930501;89;3;2;0.8541;15.0715;79;18;36.74239;-2.16047;"2";"Goat";60.67;-0.83112219036326;-0.556089835085823;28.93918;290;17.4
"1129";0.55546485260771;3.46195297191378;1.82978281611886;-0.0980102217015556;0.140344552653969;0.682375977552461;5.4961787005433;0.834493862515779;1.53076026949602;6.94459361365174;-2.33230934598866;1.49011611938477e-08;1.52624633006397;0.771095918691925;1.37826100749897;563.591696923373;0.00172214277980954;6.70690811535882e-05;153;0.0153254446333064;0.175068712873048;7.17166640043565;35.9892689470154;0.924603330043105;0.923865115818004;0.296570949355936;0.0501052436210555;0.597730626545104;0.993519345393946;1.59124997193905;0.395788718848842;0.398370419945779;"biodesert_50_295_1";0.236412565151101;90;1;1;0.6153;14.6121;1146;29;37.61573;-3.75035;"3";"Sheep";31.11;0.571848479503419;-0.820359260622825;71.89171;295;11.7
"1130";0.598367346938775;3.63089283007428;1.8030289978242;-0.342214169672747;0.159369991129731;0.722921638253859;5.75943722527225;0.927989375467749;1.5060832246765;8.7054413182572;-1.08277590740521;1.49011611938477e-08;1.50087441953912;1.19813039512961;1.33823792331517;544.615782662539;0.00380606217952879;8.94254415381176e-05;67;0.0288866087354473;0.25880908801397;9.57871125832998;44.0308517773306;0.869251483764099;0.896224809418357;0.318232955853612;0.0764806040544341;0.487248605123447;0.976623149391667;1.46387175451511;0.489374544268221;0.501088413246245;"biodesert_50_295_2";0.236412565151101;90;2;1;0.6153;14.6121;1146;29;37.61573;-3.75035;"3";"Sheep";31.11;0.571848479503419;-0.820359260622825;71.89171;295;11.7
"1131";0.620516160912828;3.56388908998769;1.7480560192845;-0.482346608935404;0.138589535778562;0.678094574144306;5.19286047757772;1;1.59032471979793;7.39209245274168;-1.22268131041244;1.49011611938477e-08;1.58713279525851;0.890674333949896;1.43878735833017;605.155014616791;0.00499747738282403;4.45008121398216e-05;67;0.0310919192572993;0.240484834262933;4.7472564195319;42.2646463297955;0.878989793977909;0.887139415308798;0.253235198982874;0.119272397249705;0.558731746400964;0.96191971515014;1.5206514615511;0.403187968749176;0.419149293229991;"biodesert_50_295_3";0.235851680457819;90;3;1;0.6153;14.6121;1146;29;37.61573;-3.75035;"3";"Sheep";31.11;0.571848479503419;-0.820359260622825;71.89171;295;11.7
"1132";0.23357516677523;2.50312530050966;2.37179141162028;0.888257412597748;0.0520287974932179;0.285661171097284;3.83801437474507;0.344422749583079;0.969954972791738;1.65295317191603;-5.71958291360138;0.031498561776408;0.969954972791738;1.87169381355216;1.35946852025302;526.129286843514;0.000248108941751779;9.11410864017499e-05;287;0.000464633111739244;0.410836020320874;7.27150323546471;4.85554137805323;0.999735258797324;0.946469341154071;0.329622212319145;0.0194919767213259;0.619133076791871;0.789752813264303;1.40888589005617;0.170619736472432;0.216041948324572;"biodesert_50_297_1";0.23866960217232;91;1;3;0.8036;14.0294;702;12;37.11645;-2.47328;"2";"Goat";78.78;-0.619662524973825;-0.784868368035726;14.50831;297;15.4
"1133";0.14280901147773;2.10239068889588;2.68932224598211;1.44990194130733;0.0281852478308331;0.159364742021055;2.89916306099467;0.456181583884588;0.493276461466016;1.15673618996275;-6.45528970858012;0.126688146067062;0.493276461466016;2.42266614072009;1.34753503863695;541.38338585927;0.000138896219401325;9.11410864017499e-05;263;0.000158661291601032;0.522439370869441;3.70868040561045;1.44230769230769;0.999953647588885;0.958875959235406;0.30474916724142;0.0138186664634707;0.48850307742153;0.596796199264358;1.08529927668589;0.108293121842827;0.181457458972284;"biodesert_50_297_2";0.23866960217232;91;2;3;0.8036;14.0294;702;12;37.11645;-2.47328;"2";"Goat";78.78;-0.619662524973825;-0.784868368035726;14.50831;297;15.4
"1134";0.195974933177602;2.15919770773639;2.39950524097625;0.871363601710581;0.0331161116858091;0.12322091431642;2.90301149191021;0.398185612392034;0.397293583516663;1.1772608401877;-6.18958654284712;0.113492033810788;0.397293583516663;1.90797724767589;1.42675694741398;514.396300782734;0.00017655550152204;0.000113926358002187;246;0.000210187181476462;0.506048417093102;3.79222526410402;1.76813707619395;0.999915199519733;0.944649729616093;0.335140603773008;0.0170483509938749;0.60719909847303;0.719531454092324;1.32673055256535;0.112332355619294;0.156118756143884;"biodesert_50_297_3";0.23866960217232;91;3;3;0.8036;14.0294;702;12;37.11645;-2.47328;"2";"Goat";78.78;-0.619662524973825;-0.784868368035726;14.50831;297;15.4
"1135";0.337885492239617;2.83028651199894;2.12542616877396;0.481950380945517;0.0766965336077039;0.347459788506657;4.0720804296946;0.425251381051818;1.10931705318806;3.57996660664438;-3.34791236081422;0.00856383563979961;1.10931705318806;1.17397014185913;1.40673525648492;485.07875673045;0.000551059229397719;0.000136711629602625;188;0.00214847901951355;0.350590162139365;10.7941823103171;10.5518592781626;0.996944607114966;0.921633073069023;0.379985248761809;0.0339325261437181;0.700006431240421;0.927112614544444;1.62711904578487;0.227106183304023;0.244960730488622;"biodesert_50_298_1";0.23866960217232;91;1;2;0.7827;19.1182;837;6;37.11946;-2.48565;"2";"Goat";77.56;-0.609906542046854;-0.792473349689723;19.2507;298;14.7
"1136";0.293501942903349;2.71523685620265;2.22475020939736;0.719424543053687;0.072509330048029;0.386867046927654;4.12934553078081;0.529239374403936;1.12842430962321;3.35731820893298;-3.61105463361971;0.013232249988082;1.12842430962321;1.57967677190036;1.38775351543998;505.825551332544;0.000379280438220276;0.000113926358002187;262;0.00127561590827329;0.367566320631568;8.79228155096949;8.32118118847977;0.998611353262884;0.935394101067942;0.355181189392604;0.0255686158861816;0.669966791268653;0.878529524327776;1.54849631559643;0.208562733059123;0.237399799646698;"biodesert_50_298_2";0.23866960217232;91;2;2;0.7827;19.1182;837;6;37.11946;-2.48565;"2";"Goat";77.56;-0.609906542046854;-0.792473349689723;19.2507;298;14.7
